num_of_zones,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
2,0,t1181,19,11,2,3.0,5.0,1.02
2,0,t352,2,13,2,3.9,5.9,0.8160000000000001
2,0,t859,15,13,2,5.7,7.7,1.558
2,0,t575,11,19,2,2.6999999999999997,4.699999999999999,0.984
2,0,t1186,19,5,2,3.5999999999999996,5.6,0.986
2,0,t1188,19,15,-1,4.2,3.2,1.1300000000000001
2,0,t1259,17,3,2,3.5999999999999996,5.6,1.076
2,0,t831,15,14,-1,3.0,2.0,0.926
2,0,t518,14,9,-1,5.1,4.1,1.4300000000000002
2,0,t1080,16,19,-1,3.9,2.9,1.2688000000000001
2,0,t547,11,13,-1,6.8999999999999995,5.8999999999999995,2.2960000000000003
2,0,t57,13,5,-1,6.0,5.0,1.6239999999999999
2,0,t54,13,3,2,3.9,5.9,0.886
2,0,t1177,19,9,-1,4.2,3.2,1.7334
2,0,t1433,10,0,-1,4.8,3.8,1.1826
2,0,t815,5,10,2,3.3,5.3,0.828
2,0,t1105,16,11,-1,5.3999999999999995,4.3999999999999995,1.516
2,0,t898,1,13,-1,4.8,3.8,1.3068
2,0,t932,1,10,2,3.0,5.0,0.79
2,0,t1493,0,5,-1,4.2,3.2,0.97
2,0,t41,13,6,-1,7.199999999999999,6.199999999999999,1.8840000000000001
2,0,t535,14,19,2,3.0,5.0,0.742
2,0,t1172,19,7,2,3.3,5.3,1.074
2,0,t854,15,10,-1,3.9,2.9,0.8960000000000001
2,0,t1276,17,10,-1,5.1,4.1,1.534
2,0,t724,4,1,-1,4.2,3.2,1.028
2,0,t520,14,11,2,5.3999999999999995,7.3999999999999995,1.7356000000000003
2,0,t525,14,5,2,3.3,5.3,0.892
2,0,t811,5,17,-1,6.0,5.0,1.4246
2,0,t1195,19,16,-1,3.9,2.9,1.478
2,0,t1202,19,0,-1,6.0,5.0,2.074
2,0,t1490,0,3,2,3.5999999999999996,5.6,0.8420000000000001
2,0,t418,9,19,-1,4.2,3.2,1.6920000000000002
2,0,t512,14,7,2,4.2,6.2,1.302
2,0,t469,14,13,-1,7.8,6.8,2.024
2,0,t619,3,10,-1,6.8999999999999995,5.8999999999999995,1.8800000000000001
2,0,t1256,17,14,-1,8.4,7.4,2.604
2,0,t769,5,19,2,3.3,5.3,0.806
2,0,t214,7,5,2,2.4,4.4,0.634
2,0,t51,13,14,-1,7.8,6.8,2.056
2,0,t705,4,6,-1,3.9,2.9,1.4080000000000001
2,0,t1273,17,19,-1,7.8,6.8,2.5860000000000003
2,0,t481,14,11,2,5.3999999999999995,7.3999999999999995,1.7356000000000003
2,0,t1486,0,14,-1,6.3,5.3,1.6820000000000002
2,0,t1104,16,14,-1,2.6999999999999997,1.6999999999999997,0.87
2,0,t443,9,3,2,4.2,6.2,1.068
2,0,t1184,19,4,-1,4.2,3.2,1.62
2,0,t540,14,8,-1,8.1,7.1,2.404
2,0,t1143,19,11,2,3.0,5.0,1.02
2,0,t820,15,13,2,5.7,7.7,1.558
2,0,t613,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,1,t834,15,3,-1,5.3999999999999995,4.3999999999999995,1.412
2,1,t284,12,14,-1,7.199999999999999,6.199999999999999,1.908
2,1,t1267,17,1,-1,5.1,4.1,1.252
2,1,t790,5,9,-1,3.0,2.0,0.682
2,1,t1277,17,10,2,5.1,7.1,1.534
2,1,t595,3,9,-1,4.5,3.5,1.09
2,1,t781,5,13,-1,6.3,5.3,1.6520000000000001
2,1,t1118,16,19,-1,3.9,2.9,1.2688000000000001
2,1,t1432,10,0,-1,4.8,3.8,1.1826
2,1,t463,9,10,-1,3.5999999999999996,2.5999999999999996,0.8900000000000001
2,1,t226,7,17,2,6.0,8.0,1.9320000000000002
2,1,t559,11,14,-1,5.3999999999999995,4.3999999999999995,1.462
2,1,t67,13,19,-1,7.5,6.5,2.656
2,1,t1454,0,5,-1,4.2,3.2,0.97
2,1,t1505,0,17,-1,3.0,2.0,0.638
2,1,t118,6,13,-1,7.199999999999999,6.199999999999999,1.9100000000000001
2,1,t291,12,5,-1,6.3,5.3,1.602
2,1,t1187,19,5,2,3.5999999999999996,5.6,0.986
2,1,t1205,17,13,-1,5.3999999999999995,4.3999999999999995,1.568
2,1,t205,7,9,-1,2.6999999999999997,1.6999999999999997,0.91
2,1,t145,6,19,-1,3.0,2.0,0.796
2,1,t1186,19,5,2,3.5999999999999996,5.6,0.986
2,1,t13,13,11,-1,7.5,6.5,2.31
2,1,t994,18,5,2,7.199999999999999,9.2,2.172
2,1,t49,13,9,-1,4.8,3.8,1.202
2,1,t1266,17,1,-1,5.1,4.1,1.252
2,1,t1352,8,17,-1,3.3,2.3,0.9039999999999999
2,1,t1362,10,6,-1,3.9,2.9,1.1580000000000001
2,1,t814,5,10,2,3.3,5.3,0.828
2,1,t635,3,9,-1,4.5,3.5,1.09
2,1,t1170,19,6,-1,3.5999999999999996,2.5999999999999996,0.968
2,1,t53,13,3,-1,3.9,2.9,0.886
2,1,t1221,17,3,-1,3.5999999999999996,2.5999999999999996,1.076
2,1,t755,5,11,2,3.9,5.9,0.854
2,1,t412,9,1,-1,1.5,0.5,0.34400000000000003
2,1,t586,3,13,-1,3.9,2.9,0.8640000000000001
2,1,t1298,8,4,-1,8.7,7.699999999999999,2.9280000000000004
2,1,t631,3,12,-1,4.2,3.2,0.8660000000000001
2,1,t625,3,13,-1,3.9,2.9,0.8640000000000001
2,1,t583,11,0,-1,5.7,4.7,1.616
2,1,t1440,0,7,-1,4.5,3.5,1.064
2,1,t1514,0,13,-1,4.2,3.2,0.9900000000000001
2,1,t442,9,11,-1,3.9,2.9,1.348
2,1,t911,1,11,-1,3.0,2.0,1.072
2,1,t405,9,3,-1,4.2,3.2,1.068
2,1,t526,14,5,-1,3.3,2.3,0.892
2,1,t527,14,15,-1,3.0,2.0,0.9140000000000001
2,1,t1183,19,3,-1,7.199999999999999,6.199999999999999,2.548
2,1,t655,3,17,-1,3.3,2.3,1.018
2,1,t568,11,1,-1,3.3,2.3,1.154
2,1,t585,3,13,-1,3.9,2.9,0.8640000000000001
2,1,t574,11,19,2,2.6999999999999997,4.699999999999999,0.984
2,1,t965,1,19,-1,3.3,2.3,1.4160000000000001
2,1,t207,7,14,-1,4.2,3.2,1.242
2,1,t1426,10,19,2,4.2,6.2,1.2936
2,1,t43,13,7,-1,6.3,5.3,1.862
2,1,t1479,0,7,-1,4.5,3.5,1.064
2,1,t847,15,19,-1,3.5999999999999996,2.5999999999999996,0.954
2,1,t1141,19,14,-1,3.3,2.3,0.8580000000000001
2,1,t487,14,5,-1,3.3,2.3,0.892
2,1,t769,5,19,2,3.3,5.3,0.806
2,1,t391,9,13,-1,4.5,3.5,1.2080000000000002
2,1,t491,14,1,-1,4.2,3.2,1.2000000000000002
2,1,t235,12,13,-1,3.0,2.0,0.642
2,1,t497,14,19,-1,3.0,2.0,0.742
2,1,t303,12,17,-1,5.3999999999999995,4.3999999999999995,1.3860000000000001
2,1,t575,11,19,2,2.6999999999999997,4.699999999999999,0.984
2,1,t460,9,17,-1,3.3,2.3,0.758
2,1,t536,14,19,-1,3.0,2.0,0.742
2,1,t1417,10,5,2,3.3,5.3,0.9279999999999999
2,2,t448,9,5,0,2.6999999999999997,2.6999999999999997,0.674
2,2,t1241,17,0,0,3.5999999999999996,3.5999999999999996,0.81
2,2,t577,11,17,0,6.0,6.0,1.9260000000000002
2,2,t1080,16,19,-1,3.9,2.9,1.2688000000000001
2,2,t907,1,9,0,1.5,1.5,0.34600000000000003
2,2,t1142,19,14,1,3.3,4.3,0.8580000000000001
2,2,t848,15,19,-1,3.5999999999999996,2.5999999999999996,0.954
2,2,t1165,19,0,1,6.0,7.0,2.074
2,2,t1418,10,15,0,3.9,3.9,0.9880000000000001
2,2,t1374,10,3,0,6.3,6.3,1.9600000000000002
2,2,t1179,19,14,1,3.3,4.3,0.8580000000000001
2,2,t625,3,13,0,3.9,3.9,0.8640000000000001
2,2,t262,12,19,-1,7.8,6.8,2.638
2,2,t898,1,13,0,4.8,4.8,1.3068
2,2,t1354,8,10,0,3.5999999999999996,3.5999999999999996,0.9580000000000001
2,2,t207,7,14,-1,4.2,3.2,1.242
2,2,t1201,19,10,1,4.5,5.5,1.3920000000000001
2,2,t542,14,10,1,5.3999999999999995,6.3999999999999995,1.6320000000000001
2,2,t712,4,9,0,5.1,5.1,1.234
2,2,t109,6,17,0,7.199999999999999,7.199999999999999,1.6840000000000002
2,2,t440,9,14,-1,5.1,4.1,1.6440000000000001
2,2,t573,11,16,0,5.1,5.1,1.6600000000000001
2,2,t441,9,14,-1,5.1,4.1,1.6440000000000001
2,2,t69,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
2,2,t937,1,13,0,4.8,4.8,1.3068
2,2,t558,11,14,-1,5.3999999999999995,4.3999999999999995,1.462
2,2,t526,14,5,1,3.3,4.3,0.892
2,2,t536,14,19,1,3.0,4.0,0.742
2,2,t742,5,13,0,6.3,6.3,1.6520000000000001
2,2,t68,13,19,-1,7.5,6.5,2.656
2,2,t1178,19,9,1,4.2,5.2,1.7334
2,2,t369,2,5,0,3.5999999999999996,3.5999999999999996,0.9119999999999999
2,2,t534,14,16,1,3.0,4.0,0.916
2,2,t859,15,13,0,5.7,5.7,1.558
2,2,t497,14,19,1,3.0,4.0,0.742
2,2,t223,7,19,-1,3.0,2.0,0.976
2,2,t1276,17,10,0,5.1,5.1,1.534
2,2,t481,14,11,1,5.3999999999999995,6.3999999999999995,1.7356000000000003
2,2,t1407,10,9,0,3.3,3.3,1.1400000000000001
2,2,t755,5,11,0,3.9,3.9,0.854
2,2,t772,5,17,0,6.0,6.0,1.4246
2,2,t325,2,11,0,5.7,5.7,1.8940000000000001
2,2,t950,1,11,0,3.0,3.0,1.072
2,2,t538,14,17,1,8.4,9.4,2.402
2,2,t1416,10,5,0,3.3,3.3,0.9279999999999999
2,2,t1398,10,13,0,6.6,6.6,2.108
2,2,t1429,10,17,0,5.1,5.1,1.6
2,2,t731,4,19,-1,4.2,3.2,1.47
2,2,t652,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,2,t1475,0,13,0,4.2,4.2,0.9900000000000001
2,2,t1225,17,5,0,6.3,6.3,1.57
2,2,t1163,19,10,1,4.5,5.5,1.3920000000000001
2,2,t1431,10,8,0,3.9,3.9,1.062
2,2,t911,1,11,0,3.0,3.0,1.072
2,2,t771,5,17,0,6.0,6.0,1.4246
2,3,t223,7,19,2,3.0,5.0,0.976
2,3,t213,7,5,2,2.4,4.4,0.634
2,3,t778,5,0,0,4.5,4.5,1.03
2,3,t292,12,5,0,6.3,6.3,1.602
2,3,t67,13,19,0,7.5,7.5,2.656
2,3,t586,3,13,-1,3.9,2.9,0.8640000000000001
2,3,t1275,17,8,0,3.0,3.0,0.8320000000000001
2,3,t1180,19,14,0,3.3,3.3,0.8580000000000001
2,3,t1398,10,13,0,6.6,6.6,2.108
2,3,t129,6,14,-1,3.0,2.0,0.668
2,3,t452,9,1,0,1.5,1.5,0.34400000000000003
2,3,t152,6,10,0,4.2,4.2,1.1460000000000001
2,3,t393,9,6,-1,3.9,2.9,0.924
2,3,t827,15,2,-1,2.4,1.4,0.6040000000000001
2,3,t598,3,14,-1,7.5,6.5,2.102
2,3,t1426,10,19,2,4.2,6.2,1.2936
2,3,t207,7,14,0,4.2,4.2,1.242
2,3,t198,7,6,0,3.0,3.0,0.8260000000000001
2,3,t333,2,15,-1,2.4,1.4,0.602
2,3,t779,5,0,0,4.5,4.5,1.03
2,3,t274,12,13,-1,3.0,2.0,0.642
2,3,t1142,19,14,0,3.3,3.3,0.8580000000000001
2,3,t1471,0,10,0,4.5,4.5,1.2400000000000002
2,3,t395,9,7,0,3.0,3.0,0.772
2,3,t1390,10,17,0,5.1,5.1,1.6
2,3,t2,13,6,-1,7.199999999999999,6.199999999999999,1.8840000000000001
2,3,t742,5,13,0,6.3,6.3,1.6520000000000001
2,3,t84,6,12,-1,7.199999999999999,6.199999999999999,1.6059999999999999
2,3,t604,3,5,0,5.7,5.7,1.4800000000000002
2,3,t832,15,14,-1,3.0,2.0,0.926
2,3,t205,7,9,0,2.6999999999999997,2.6999999999999997,0.91
2,3,t1201,19,10,2,4.5,6.5,1.3920000000000001
2,3,t1109,16,4,-1,2.6999999999999997,1.6999999999999997,0.686
2,3,t60,13,15,-1,6.0,5.0,1.564
2,3,t418,9,19,0,4.2,4.2,1.6920000000000002
2,3,t636,3,14,-1,7.5,6.5,2.102
2,3,t1158,19,17,0,7.5,7.5,2.474
2,3,t856,15,0,-1,4.2,3.2,0.9660000000000001
2,3,t847,15,19,0,3.5999999999999996,3.5999999999999996,0.954
2,3,t826,15,12,-1,5.7,4.7,1.2480000000000002
2,3,t1320,8,13,0,7.199999999999999,7.199999999999999,1.92
2,3,t130,6,11,0,4.2,4.2,1.064
2,3,t210,7,3,0,5.3999999999999995,5.3999999999999995,1.7000000000000002
2,3,t638,3,11,0,7.199999999999999,7.199999999999999,2.17
2,3,t1321,8,13,0,7.199999999999999,7.199999999999999,1.92
2,3,t771,5,17,0,6.0,6.0,1.4246
2,3,t820,15,13,-1,5.7,4.7,1.558
2,3,t872,15,11,0,4.2,4.2,1.1720000000000002
2,3,t1504,0,19,0,5.7,5.7,1.9800000000000002
2,3,t791,5,9,0,3.0,3.0,0.682
2,3,t646,3,1,0,4.5,4.5,1.168
2,3,t224,7,19,2,3.0,5.0,0.976
2,3,t1221,17,3,-1,3.5999999999999996,2.5999999999999996,1.076
2,3,t1427,10,19,2,4.2,6.2,1.2936
2,3,t645,3,15,-1,5.7,4.7,1.436
2,3,t469,14,13,-1,7.8,6.8,2.024
2,3,t654,3,17,-1,3.3,2.3,1.018
2,3,t1376,10,4,0,6.0,6.0,2.206
2,3,t545,14,0,-1,6.0,5.0,1.6480000000000001
2,9,t1197,19,17,0,7.5,7.5,2.474
2,9,t1130,19,13,0,7.5,7.5,2.692
2,9,t661,3,0,-1,4.5,3.5,0.868
2,9,t55,13,4,-1,6.0,5.0,1.4820000000000002
2,9,t1162,19,10,0,4.5,4.5,1.3920000000000001
2,9,t146,6,19,1,3.0,4.0,0.796
2,9,t563,11,4,0,6.3,6.3,2.118
2,9,t1339,8,5,2,6.0,8.0,1.64
2,9,t59,13,15,-1,6.0,5.0,1.564
2,9,t313,2,13,-1,3.9,2.9,0.8160000000000001
2,9,t1369,10,9,-1,3.3,2.3,1.1400000000000001
2,9,t356,2,7,-1,4.8,3.8,1.4400000000000002
2,9,t903,1,12,-1,5.1,4.1,1.3090000000000002
2,9,t41,13,6,2,7.199999999999999,9.2,1.8840000000000001
2,9,t61,13,1,-1,4.8,3.8,1.2846000000000002
2,9,t413,9,1,-1,1.5,0.5,0.34400000000000003
2,9,t518,14,9,0,5.1,5.1,1.4300000000000002
2,9,t653,3,19,2,7.199999999999999,9.2,2.5100000000000002
2,9,t157,7,13,-1,6.0,5.0,1.85
2,9,t751,5,9,0,3.0,3.0,0.682
2,9,t473,14,7,0,4.2,4.2,1.302
2,9,t1260,17,4,-1,6.6,5.6,2.0260000000000002
2,9,t62,13,1,-1,4.8,3.8,1.2846000000000002
2,9,t381,2,17,-1,4.5,3.5,1.192
2,9,t624,3,13,-1,3.9,2.9,0.8640000000000001
2,9,t733,4,17,-1,6.6,5.6,1.8440000000000003
2,9,t235,12,13,-1,3.0,2.0,0.642
2,9,t820,15,13,-1,5.7,4.7,1.558
2,9,t198,7,6,2,3.0,5.0,0.8260000000000001
2,9,t757,5,3,0,5.7,5.7,1.512
2,9,t1257,17,11,2,6.0,8.0,1.8418
2,9,t1503,0,19,2,5.7,7.7,1.9800000000000002
2,9,t1399,10,6,2,3.9,5.9,1.1580000000000001
2,9,t824,15,7,-1,3.3,2.3,0.73
2,9,t1496,0,15,-1,4.5,3.5,1.022
2,9,t64,13,18,-1,4.2,3.2,1.1420000000000001
2,9,t507,14,13,0,7.8,7.8,2.024
2,9,t542,14,10,0,5.3999999999999995,5.3999999999999995,1.6320000000000001
2,9,t274,12,13,-1,3.0,2.0,0.642
2,9,t535,14,19,1,3.0,4.0,0.742
2,9,t1331,8,9,-1,4.2,3.2,1.1119999999999999
2,9,t154,6,0,0,5.7,5.7,1.308
2,9,t1362,10,6,2,3.9,5.9,1.1580000000000001
2,9,t1263,17,5,2,6.3,8.3,1.57
2,9,t1178,19,9,0,4.2,4.2,1.7334
2,9,t221,7,16,-1,4.5,3.5,1.3820000000000001
2,9,t430,9,13,-1,4.5,3.5,1.2080000000000002
2,9,t781,5,13,0,6.3,6.3,1.6520000000000001
2,9,t616,3,17,-1,3.3,2.3,1.018
2,9,t70,13,17,-1,5.3999999999999995,4.3999999999999995,1.6079999999999999
2,9,t561,11,3,0,6.6,6.6,2.168
2,9,t668,4,7,-1,5.1,4.1,1.9500000000000002
2,9,t712,4,9,-1,5.1,4.1,1.234
2,9,t1237,17,8,-1,3.0,2.0,0.8320000000000001
2,9,t564,11,5,1,3.5999999999999996,4.6,1.129
2,9,t1172,19,7,0,3.3,3.3,1.074
2,9,t495,14,16,0,3.0,3.0,0.916
2,9,t1391,10,17,-1,5.1,4.1,1.6
2,9,t1181,19,11,1,3.0,4.0,1.02
2,9,t1092,16,13,-1,5.3999999999999995,4.3999999999999995,1.4000000000000001
2,9,t213,7,5,2,2.4,4.4,0.634
